Grid,Loc,Species,BD,Low,Med,High
KL,F_6,spruce,30,,,100
KL,F_6,spruce,30,,,100
KL,F_6,spruce,30,,,100
KL,F_6,spruce,30,,,100
KL,F_6,spruce,32,,,100
KL,F_6,spruce,32,,,100
KL,F_6,spruce,29,,,100
KL,F_6,spruce,29,,,100
KL,F_6,spruce,24,,,100
KL,F_6,spruce,20,,,100
KL,F_6,spruce,20,,,100
KL,F_6,spruce,20,,,100
KL,F_6,spruce,20,,,100
KL,F_6,spruce,35,,,100
KL,F_6,spruce,25,,,100
KL,F_6,spruce,25,,,100
KL,F_6,spruce,20,,100,
KL,F_6,spruce,15,,100,
KL,F_6,spruce,15,,,100
KL,F_6,spruce,15,,,100
KL,F_6,spruce,15,,,100
KL,F_7,willow,6,50,50,
KL,F_7,willow,9,,100,
KL,F_7,willow,8,,50,50
KL,F_7,willow,5,50,50,
KL,F_7,willow,5,50,50,
KL,F_7,willow,5,50,50,
KL,F_7,willow,5,50,50,
KL,F_7,willow,5,50,50,
KL,F_7,willow,5,50,50,
KL,F_7,willow,5,50,50,
KL,F_7,willow,6,,100,
KL,F_7,willow,8,,100,
KL,F_7,willow,7,,100,
KL,F_7,willow,10,,10,90
KL,F_7,willow,14,,100,
KL,F_8,willow,20,,,100
KL,F_8,willow,16,,10,90
KL,F_8,spruce,14,100,,
KL,F_8,spruce,14,100,,
KL,F_8,spruce,14,100,,
KL,F_8,spruce,10,100,,
KL,F_8,spruce,10,100,,
KL,F_8,spruce,12,100,,
KL,F_8,spruce,12,100,,
KL,F_8,spruce,6,100,,
KL,F_8,spruce,7,100,,
KL,F_8,spruce,15,100,,
KL,F_8,spruce,7,,100,
KL,F_8,spruce,12,,100,
KL,F_8,spruce,10,,100,
KL,F_8,spruce,10,,,100
KL,F_8,spruce,10,,,100
KL,F_8,spruce,10,,,100
KL,F_8,spruce,10,,,100
KL,F_8,spruce,10,,,100
KL,F_8,spruce,10,,,100
KL,F_8,spruce,11,,,100
KL,F_8,spruce,7,,,100
KL,F_8,spruce,7,,,100
KL,F_8,spruce,7,,,100
KL,F_8,spruce,7,,,100
KL,F_8,spruce,7,,,100
KL,F_8,spruce,7,,,100
KL,F_8,spruce,7,,,100
KL,F_8,spruce,7,,,100
KL,F_8,spruce,8,,,100
KL,F_8,spruce,8,,,100
KL,F_8,spruce,5,,,100
KL,F_8,spruce,5,,,100
KL,F_8,spruce,6,,,100
KL,F_8,willow,19,20,80,
KL,F_8,willow,6,,100,
KL,F_8,willow,8,,100,
KL,F_8,willow,15,,100,
KL,F_8,willow,6,,100,
KL,F_8,willow,6,,100,
KL,F_8,willow,6,,100,
KL,F_8,willow,6,,100,
KL,F_8,willow,14,,100,
KL,F_8,willow,13,,50,50
KL,F_8,willow,18,,50,50
KL,F_9,spruce,24,,,100
KL,F_9,spruce,30,,,100
KL,F_9,spruce,20,,,100
KL,F_9,spruce,25,,,100
KL,F_9,spruce,25,,,100
KL,F_9,willow,15,,100,
KL,F_9,willow,10,100,,
KL,F_9,willow,20,,100,
KL,F_9,willow,24,,10,90
KL,F_9,willow,5,50,50,
KL,F_9,willow,5,50,50,
KL,F_9,willow,5,50,50,
KL,F_9,willow,5,50,50,
KL,F_9,willow,9,50,50,
KL,F_9,willow,10,,100,
KL,F_9,willow,4,100,,
KL,F_9,spruce,26,,,100
KL,F_9,spruce,25,,,100
KL,F_9,spruce,25,,,100
KL,F_9,spruce,31,,,100
KL,F_9,spruce,24,,,100
KL,F_9,spruce,44,,,100
KL,F_9,spruce,28,,,100
KL,F_9,spruce,20,,,100
KL,F_9,willow,4,100,,
KL,F_9,willow,5,100,,
KL,F_9,willow,8,100,,
KL,F_9,willow,7,50,50,
KL,F_9,willow,7,50,50,
KL,F_9,willow,7,50,50,
KL,F_9,willow,5,100,,
KL,F_9,willow,25,,100,
KL,F_9,willow,4,100,,
KL,F_9,willow,4,100,,
KL,F_9,willow,25,,,100
KL,F_9,willow,8,,100,
KL,F_9,willow,6,20,80,
KL,F_9,willow,7,20,80,
KL,F_9,willow,12,,,100
KL,F_9,willow,29,,,100
KL,F_9,willow,7,100,,
KL,F_10,willow,5,100,,
KL,F_10,willow,5,100,,
KL,F_10,willow,5,100,,
KL,F_10,willow,5,100,,
KL,F_10,willow,5,100,,
KL,F_10,willow,5,100,,
KL,F_10,willow,14,,10,90
KL,F_10,spruce,30,,,100
KL,F_10,spruce,30,,,100
KL,F_10,spruce,30,,,100
KL,F_10,spruce,20,,,100
KL,F_10,willow,8,,,100
KL,F_10,willow,8,,,100
KL,F_10,willow,10,,,100
KL,F_11,willow,5,100,,
KL,F_11,willow,5,100,,
KL,F_11,willow,5,100,,
KL,F_11,willow,5,100,,
KL,F_11,willow,5,100,,
KL,F_11,willow,10,20,80,
KL,F_11,willow,10,20,80,
KL,F_11,willow,7,20,80,
KL,F_11,willow,8,100,,
KL,F_11,willow,5,100,,
KL,F_11,willow,5,100,,
KL,F_11,willow,6,100,,
KL,F_11,willow,12,,100,
KL,F_11,willow,12,,50,50
KL,F_11,willow,14,,50,50
KL,F_11,willow,11,,100,
KL,F_11,willow,9,,100,
KL,F_11,willow,6,100,,
KL,F_11,willow,7,,100,
KL,F_11,willow,5,100,,
KL,F_11,willow,7,50,50,
KL,F_11,spruce,6,100,,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,6,,100,
KL,F_11,spruce,8,,100,
KL,F_11,spruce,8,,100,
KL,F_11,spruce,8,,100,
KL,F_11,spruce,8,,100,
KL,F_11,spruce,10,,100,
KL,F_11,spruce,10,,100,
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,8,,,100
KL,F_11,spruce,6,,,100
KL,F_11,spruce,10,,,100
KL,F_11,spruce,10,,,100
KL,F_11,spruce,5,,,100
KL,F_11,spruce,11,,100,
KL,F_11,spruce,10,,100,
KL,F_11,spruce,12,,,100
KL,F_11,spruce,7,,,100
KL,F_11,spruce,7,,,100
KL,F_11,spruce,7,,,100
KL,F_11,spruce,14,,,100
KL,F_11,spruce,16,,,100
KL,F_11,spruce,16,,,100
KL,F_11,spruce,13,,,100
KL,F_11,spruce,13,,,100
KL,F_11,spruce,13,,,100
KL,F_11,spruce,6,,,100
KL,L_10,willow,5,100,,
KL,L_10,willow,5,100,,
KL,L_10,willow,5,100,,
KL,L_10,willow,20,,,100
KL,L_10,willow,13,,50,50
KL,L_10,willow,19,,80,20
KL,L_10,willow,32,,,100
KL,L_10,willow,15,,10,90
KL,L_10,willow,5,100,,
KL,L_10,willow,5,100,,
KL,L_10,willow,18,,,100
KL,L_10,willow,19,,,100
KL,L_10,willow,8,,100,
KL,L_10,willow,30,,50,50
KL,L_10,willow,14,,100,
KL,L_10,willow,24,,,100
KL,L_10,willow,24,,,100
KL,L_10,willow,6,100,,
KL,L_10,willow,7,100,,
KL,L_9,willow,15,,100,
KL,L_9,willow,29,,10,90
KL,L_9,willow,17,,,100
KL,L_9,willow,17,,,100
KL,L_9,spruce,35,,,100
KL,L_9,spruce,35,,,100
KL,L_9,spruce,30,,,100
KL,L_9,willow,4,100,,
KL,L_9,willow,4,100,,
KL,L_9,willow,19,,20,80
KL,L_9,willow,21,,20,80
KL,L_9,willow,6,,100,
KL,L_9,willow,6,100,,
KL,L_9,willow,7,,100,
KL,L_9,willow,14,,100,
KL,L_9,willow,6,,100,
KL,L_9,spruce,15,,,100
KL,L_9,spruce,15,,,100
KL,L_9,spruce,15,,,100
KL,L_9,spruce,15,,,100
KL,L_9,spruce,15,,,100
KL,L_9,spruce,15,,,100
KL,L_9,spruce,20,,,100
KL,L_9,spruce,20,,,100
KL,L_9,spruce,20,,,100
KL,L_9,spruce,25,,,100
KL,L_9,spruce,25,,,100
KL,L_9,spruce,13,,,100
KL,L_9,willow,12,,100,
KL,L_9,willow,6,100,,
KL,L_9,willow,5,100,,
KL,L_9,willow,5,100,,
KL,L_9,willow,12,50,50,
KL,L_9,willow,4,100,,
KL,L_9,willow,5,100,,
KL,L_9,willow,14,,50,50
KL,L_9,willow,8,,100,
KL,L_9,willow,8,100,,
SU,J_2,spruce,22,,,100
SU,J_2,spruce,21,,,100
SU,J_2,spruce,8,,,100
SU,J_2,spruce,18,,,100
SU,J_2,spruce,11,,,100
SU,J_2,spruce,11,,,100
SU,J_2,willow,5,,100,
SU,J_2,willow,5,,100,
SU,J_2,willow,5,,100,
SU,J_2,willow,5,,100,
SU,J_2,willow,5,,100,
SU,J_2,willow,5,,100,
SU,J_2,willow,5,,100,
SU,J_2,willow,8,,100,
SU,J_2,willow,15,,50,50
SU,J_2,willow,19,,20,80
SU,J_2,willow,22,,,100
SU,J_2,willow,36,,,100
SU,J_3,willow,6,50,50,
SU,J_3,willow,4,100,,
SU,J_3,willow,4,100,,
SU,J_3,spruce,17,,,100
SU,J_3,willow,6,50,50,
SU,J_3,willow,6,50,50,
SU,J_3,willow,6,50,50,
SU,J_3,willow,6,50,50,
SU,J_3,willow,6,50,50,
SU,J_3,willow,6,50,50,
SU,J_3,willow,36,,10,90
SU,J_3,spruce,31,,,100
SU,J_3,willow,14,,,100
SU,J_3,willow,20,,,100
SU,J_3,willow,15,,,100
SU,J_3,willow,10,,100,
SU,J_3,willow,32,,,100
SU,J_3,willow,14,,20,80
SU,J_3,spruce,23,,,100
SU,J_3,spruce,23,,,100
SU,J_3,spruce,16,,,100
SU,J_5,spruce,26,,,100
SU,J_5,spruce,29,,,100
SU,J_5,spruce,23,,,100
SU,J_5,spruce,22,,,100
SU,J_5,spruce,28,,,100
SU,J_6,spruce,7,,,100
SU,J_6,spruce,7,,,100
SU,J_6,spruce,10,,,100
SU,J_6,spruce,10,,,100
SU,J_6,spruce,11,,,100
SU,J_6,spruce,12,,,100
SU,J_7,spruce,11,,,100
SU,J_7,spruce,11,,,100
SU,J_7,spruce,17,,,100
SU,J_7,spruce,17,,,100
SU,J_7,spruce,17,,,100
SU,J_7,spruce,17,,,100
SU,J_7,spruce,25,,,100
SU,J_7,spruce,6,,,100
SU,J_7,spruce,7,,,100
SU,J_7,spruce,15,,,100
SU,J_7,spruce,8,,,100
SU,J_7,spruce,15,,50,50
SU,J_7,willow,35,,,100
SU,J_7,willow,10,,,100
SU,J_7,willow,4,100,,
SU,J_7,willow,4,100,,
SU,J_7,willow,4,100,,
SU,J_7,willow,4,100,,
SU,J_7,willow,24,,,100
SU,J_7,willow,20,,,100
SU,J_7,willow,9,100,,
SU,J_8,willow,5,50,50,
SU,J_8,spruce,8,,,100
SU,J_8,spruce,8,,,100
SU,J_8,spruce,8,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,10,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,11,,,100
SU,J_8,spruce,7,,,100
SU,J_8,spruce,6,,,100
SU,J_8,spruce,6,,,100
SU,J_8,spruce,4,,,100
SU,J_8,spruce,4,,,100
SU,J_8,spruce,4,,,100
SU,J_8,spruce,10,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,5,,,100
SU,J_8,spruce,7,,100,
SU,J_8,spruce,6,,100,
SU,J_8,spruce,9,,,100
SU,J_8,spruce,4,100,,
SU,J_8,spruce,4,100,,
SU,J_8,spruce,4,100,,
SU,J_8,spruce,4,100,,
SU,J_8,spruce,4,100,,
SU,J_8,willow,12,,100,
SU,J_8,willow,22,,,100
SU,J_8,willow,29,,,100
SU,J_8,willow,16,,50,50
SU,J_8,willow,25,,10,90
SU,J_8,willow,11,,100,
SU,J_8,willow,10,,100,
SU,J_8,willow,5,100,,
SU,J_9,willow,NA,,,
SU,J_9,spruce,NA,,,
SU,J_10,spruce,9,,,100
SU,J_10,spruce,7,,,100
SU,J_11,spruce,12,,,100
SU,J_11,spruce,12,,,100
SU,J_11,spruce,12,,,100
SU,J_11,spruce,12,,,100
SU,J_11,spruce,6,,100,
SU,J_11,spruce,8,,50,50
SU,J_11,spruce,9,,,100
SU,J_11,spruce,12,,,100
SU,J_11,spruce,12,,,100
SU,J_11,spruce,7,,,100
SU,J_11,spruce,7,,,100
SU,J_11,spruce,14,,,100
SU,J_12,spruce,10,,,100
SU,J_12,spruce,10,,,100
SU,J_12,spruce,6,,,100
SU,J_12,spruce,6,,,100
SU,J_12,willow,6,,100,
SU,J_12,willow,24,10,30,60
SU,J_12,spruce,8,,,100
SU,J_12,spruce,8,,,100
SU,J_12,spruce,8,,,100
SU,J_12,spruce,8,,,100
SU,J_12,spruce,7,,,100
SU,J_12,spruce,7,,,100
SU,J_12,spruce,7,,,100
SU,J_12,spruce,9,,,100
SU,J_12,spruce,10,,50,50
SU,J_12,spruce,5,,,100
SU,J_12,spruce,10,,,100
SU,J_12,spruce,5,,100,
SU,J_12,spruce,5,,100,
SU,J_12,spruce,5,,,100
SU,J_12,spruce,5,,,100
SU,J_12,spruce,5,,,100
SU,J_12,spruce,5,,,100
SU,J_12,spruce,5,,,100
SU,J_12,spruce,5,,,100
SU,J_12,spruce,5,,,100
SU,J_12,spruce,8,,,100
SU,J_12,spruce,8,,,100
SU,J_12,spruce,8,,,100
SU,J_12,willow,7,,100,
SU,J_12,willow,7,20,80,
SU,J_12,willow,18,,80,20
SU,J_12,willow,30,,,100
SU,J_12,willow,25,,20,80
SU,J_12,spruce,20,,,100
SU,J_12,spruce,20,,,100
SU,J_12,spruce,20,,,100
SU,J_12,spruce,20,,,100
SU,J_12,spruce,20,,,100
SU,J_12,spruce,28,,,100
SU,J_14,spruce,20,,,100
SU,J_14,spruce,16,,,100
SU,J_14,willow,5,100,,
SU,J_14,willow,15,,100,
SU,J_14,willow,19,,,100
SU,J_14,willow,5,50,50,
SU,J_14,spruce,14,,,100
SU,J_14,spruce,10,,,100
SU,J_14,spruce,12,,100,
SU,J_14,spruce,12,,100,
SU,J_14,spruce,12,,,100
SU,J_14,spruce,7,,,100
SU,J_14,spruce,7,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,12,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,7,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,6,,,100
SU,J_14,spruce,5,,100,
SU,J_14,spruce,7,,100,
SU,J_14,spruce,7,,100,
SU,J_14,spruce,15,,,100
SU,J_14,spruce,10,,,100
SU,J_14,spruce,10,,100,
SU,J_14,spruce,8,,,100
SU,J_14,spruce,8,,,100
SU,J_14,spruce,10,,,100
SU,J_14,spruce,12,,,100
SU,J_14,willow,5,100,,
SU,J_14,willow,5,100,,
SU,J_14,willow,5,100,,
SU,J_15,spruce,7,,100,
SU,J_15,spruce,7,,100,
SU,J_15,spruce,7,,100,
SU,J_15,spruce,7,,,100
SU,J_15,spruce,7,,,100
SU,J_15,spruce,7,,,100
SU,J_15,spruce,7,,,100
SU,J_15,spruce,7,,,100
SU,J_15,spruce,10,,,100
SU,J_15,spruce,10,,,100
SU,J_15,willow,9,,50,50
SU,J_15,willow,12,20,60,20
SU,J_15,willow,20,,20,80
SU,J_15,willow,5,100,,
SU,J_15,willow,5,100,,
SU,J_15,willow,5,100,,
SU,J_15,willow,5,100,,
SU,J_15,willow,7,,100,
SU,J_15,willow,25,,,100
SU,J_15,willow,5,100,,
SU,J_15,willow,5,100,,
SU,J_15,willow,5,100,,
SU,J_15,willow,11,100,,
SU,J_15,willow,6,50,50,
SU,J_15,willow,10,100,,
SU,J_15,willow,6,100,,
SU,J_15,willow,7,,100,
SU,J_15,willow,7,100,,
SU,J_15,willow,8,,100,
SU,J_15,willow,12,,,100
SU,J_15,willow,9,100,,
SU,J_15,willow,6,100,,
SU,J_15,willow,6,100,,
SU,J_15,willow,6,100,,
SU,J_15,willow,8,,100,
SU,J_15,willow,10,,100,
SU,J_15,willow,5,,100,
SU,J_15,willow,5,,100,
SU,J_15,willow,5,,100,
SU,J_15,willow,5,,100,
SU,J_15,willow,5,,100,
SU,J_15,willow,5,,100,
SU,J_15,willow,5,,100,
SU,J_15,willow,5,,100,
SU,J_15,willow,12,,100,
SU,J_15,spruce,10,100,,
SU,J_15,spruce,12,,100,
SU,J_15,spruce,12,,100,
SU,J_15,spruce,10,,100,
SU,J_15,spruce,7,,100,
SU,J_15,spruce,7,,100,
SU,J_15,spruce,6,,,100
SU,J_15,spruce,5,,,100
SU,J_15,spruce,5,,,100
SU,J_15,spruce,5,,,100
SU,J_15,spruce,8,,,100
SU,J_15,spruce,8,,,100
SU,J_15,spruce,8,,,100
SU,J_15,spruce,7,,,100
SU,J_15,spruce,10,,,100
SU,J_15,spruce,10,,,100
SU,J_15,spruce,10,,,100
SU,Q_11,willow,13,,30,70
SU,Q_11,willow,17,,,100
SU,Q_11,willow,5,100,,
SU,Q_11,willow,12,,100,
SU,Q_11,willow,11,,100,
SU,Q_11,willow,13,,50,50
SU,Q_11,willow,20,,10,90
SU,Q_11,willow,15,,,100
SU,Q_11,willow,17,100,,
SU,Q_11,willow,10,50,50,
SU,Q_11,willow,6,100,,
SU,Q_11,spruce,13,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,12,,,100
SU,Q_11,spruce,11,,100,
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,willow,5,100,,
SU,Q_11,willow,5,100,,
SU,Q_11,willow,6,100,,
SU,Q_11,willow,20,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,10,,,100
SU,Q_11,spruce,13,,,100
SU,Q_11,spruce,5,,,100
SU,Q_11,spruce,5,,,100
SU,Q_11,spruce,5,,,100
SU,Q_11,willow,5,100,,
SU,Q_11,willow,5,100,,
SU,Q_11,willow,11,50,50,
SU,Q_11,willow,12,,,100
SU,Q_11,willow,19,,,100
SU,Q_11,willow,19,,,100
SU,Q_11,willow,21,,,100
SU,Q_11,willow,18,,,100
SU,Q_11,willow,6,30,70,
SU,Q_11,willow,6,30,70,
SU,Q_11,willow,6,30,70,
SU,Q_11,willow,24,,,100
SU,Q_11,willow,10,,10,90
SU,Q_11,willow,15,,,100
SU,Q_11,willow,10,,,100
SU,Q_11,willow,21,,,100
SU,Q_11,willow,7,,100,
SU,Q_11,willow,7,,100,
SU,Q_11,willow,8,,20,80
SU,Q_11,willow,5,100,,
SU,Q_11,willow,18,,,100
SU,Q_11,willow,13,,80,20
SU,Q_11,willow,19,,100,
SU,Q_11,willow,19,,100,
SU,Q_11,willow,8,,100,
SU,Q_11,willow,18,,100,
SU,Q_10,willow,22,,100,
SU,Q_10,willow,15,,100,
SU,Q_10,willow,33,,,100
SU,Q_10,willow,24,,,100
SU,Q_10,willow,31,,20,80
SU,Q_10,willow,8,,100,
SU,Q_10,willow,18,,10,90
SU,Q_10,willow,17,,,100
SU,Q_10,willow,18,,40,60
SU,Q_10,willow,26,,,100
SU,Q_10,willow,23,,,100
SU,Q_10,willow,12,,20,80
SU,Q_10,willow,12,100,,
SU,Q_10,willow,12,,,100
SU,Q_10,willow,20,,,100
SU,Q_10,willow,20,,,100
SU,Q_10,willow,5,100,,
SU,Q_9,willow,10,,100,
SU,Q_9,willow,40,,,100
SU,Q_9,willow,15,,100,
SU,Q_9,willow,21,,,100
SU,Q_9,willow,21,,,100
SU,Q_9,willow,10,,100,
SU,Q_9,willow,21,,,100
SU,Q_9,willow,8,,100,
SU,Q_9,willow,4,100,,
SU,Q_9,willow,4,100,,
SU,Q_9,willow,4,100,,
SU,Q_9,willow,4,100,,
SU,Q_9,willow,18,,,100
SU,Q_9,willow,7,100,,
SU,Q_9,willow,16,,100,
SU,Q_9,spruce,17,,,100
SU,Q_9,spruce,14,,,100
SU,Q_9,spruce,20,,,100
SU,Q_9,spruce,7,,,100
SU,Q_8,willow,5,100,,
SU,Q_8,willow,8,,100,
SU,Q_8,willow,18,,100,
SU,Q_8,willow,18,,100,
SU,Q_8,willow,10,50,50,
SU,Q_8,willow,5,100,,
SU,Q_8,willow,10,,100,
SU,Q_8,willow,6,100,,
SU,Q_8,willow,6,100,,
SU,Q_8,willow,5,100,,
SU,Q_8,willow,5,100,,
SU,Q_8,willow,5,100,,
SU,Q_8,willow,5,100,,
SU,Q_8,willow,17,,100,
SU,Q_8,willow,25,,50,50
SU,Q_8,willow,5,100,,
SU,Q_8,willow,5,100,,
SU,Q_8,willow,5,100,,
SU,Q_8,spruce,30,,,100
SU,Q_7,spruce,15,,100,
SU,Q_7,spruce,25,,,100
SU,Q_7,willow,14,,,100
SU,Q_7,willow,27,,10,90
SU,Q_7,willow,25,,10,90
SU,Q_7,willow,32,,,100
SU,Q_7,willow,16,,,100
SU,Q_7,willow,5,100,,
SU,Q_7,willow,5,100,,
SU,Q_7,willow,5,100,,
SU,Q_7,willow,5,100,,
SU,Q_7,willow,7,,,100
SU,Q_7,willow,7,100,,
SU,Q_7,willow,8,100,,
SU,Q_7,willow,15,,50,50
SU,Q_7,willow,18,,100,
SU,Q_7,willow,13,,100,
SU,Q_7,willow,9,,100,
SU,Q_7,willow,32,,,100
SU,Q_7,willow,11,,70,30
SU,Q_7,spruce,16,,,100
SU,Q_7,spruce,16,,,100
SU,Q_7,spruce,16,,,100
SU,Q_7,spruce,21,,,100
SU,Q_7,spruce,20,,,100
SU,Q_6,willow,16,,30,70
SU,Q_6,willow,5,100,,
SU,Q_6,willow,5,100,,
SU,Q_5,willow,13,,100,
SU,Q_5,willow,19,,30,70
SU,Q_5,willow,12,,60,40
SU,Q_5,willow,17,,10,90
SU,Q_5,willow,5,100,,
SU,Q_5,willow,9,100,,
SU,Q_5,willow,6,100,,
SU,Q_5,willow,16,100,,
SU,Q_5,willow,33,,,100
SU,Q_5,willow,7,,100,
SU,Q_5,willow,26,,10,90
SU,Q_5,willow,25,,10,90
SU,Q_5,willow,9,,100,
SU,Q_5,willow,15,20,10,70
SU,Q_5,willow,29,,,100
SU,Q_5,willow,31,,,100
SU,Q_5,willow,6,100,,
SU,Q_5,willow,6,100,,
SU,Q_5,willow,6,100,,
SU,Q_5,willow,6,100,,
SU,Q_5,willow,6,100,,
SU,Q_5,willow,5,100,,
SU,Q_5,willow,5,100,,
SU,Q_5,willow,21,,50,50
SU,Q_5,willow,22,,10,90
SU,Q_5,willow,6,,50,50
SU,Q_5,willow,6,,50,50
SU,Q_5,willow,6,,50,50
SU,Q_5,willow,6,,50,50
SU,Q_5,willow,6,,50,50
SU,Q_4,willow,5,100,,
SU,Q_4,willow,5,100,,
SU,Q_4,willow,5,100,,
SU,Q_4,willow,5,100,,
SU,Q_4,willow,10,100,,
SU,Q_4,willow,12,,50,50
SU,Q_4,willow,16,,10,90
SU,Q_4,willow,8,,100,
SU,Q_4,willow,12,,70,30
SU,Q_4,willow,5,100,,
SU,Q_4,willow,10,,100,
SU,Q_4,willow,18,,10,90
SU,Q_4,willow,21,,10,90
SU,Q_4,willow,11,,30,70
SU,Q_4,willow,11,,100,
SU,Q_4,willow,4,100,,
SU,Q_4,willow,14,,,100
SU,Q_4,willow,7,50,50,
SU,Q_4,willow,4,100,,
SU,Q_4,willow,30,,10,90
SU,Q_4,willow,20,,10,90
SU,Q_4,willow,20,,10,90
SU,Q_4,willow,18,,,100
SU,Q_4,willow,25,,,100
SU,Q_4,willow,16,,20,80
SU,Q_4,willow,18,,,100
SU,Q_4,willow,4,100,,
SU,Q_4,willow,25,,20,80
SU,Q_4,willow,24,,50,50
SU,Q_4,willow,21,,10,90
SU,Q_4,willow,18,,30,70
SU,Q_4,willow,10,,100,
SU,Q_4,willow,17,,,100
SU,Q_4,willow,4,100,,
SU,Q_4,willow,13,,100,
SU,Q_4,willow,16,,10,90
SU,Q_4,willow,16,,10,90
SU,Q_4,spruce,15,,,100
SU,Q_4,willow,10,50,50,
SU,Q_4,willow,10,50,50,
SU,Q_4,willow,10,,100,
SU,Q_4,willow,16,10,70,20
SU,Q_4,willow,21,,20,80
SU,Q_4,willow,38,,,100
SU,Q_4,willow,14,,10,90
SU,Q_4,willow,16,,50,50
SU,Q_4,willow,15,,10,90
SU,Q_3,willow,15,50,50,
SU,Q_3,willow,21,,,100
SU,Q_3,willow,5,100,,
SU,Q_3,willow,18,,20,80
SU,Q_3,willow,16,,100,
SU,Q_3,willow,10,,100,
SU,Q_3,willow,10,,100,
SU,Q_3,willow,10,,100,
SU,Q_3,willow,17,,,100
SU,Q_3,willow,23,,,100
SU,Q_3,willow,12,,80,20
SU,Q_3,willow,11,,,100
SU,Q_3,willow,16,,,100
SU,Q_3,willow,27,,,100
SU,Q_3,willow,17,,,100
SU,Q_2,spruce,20,,100,
SU,Q_2,spruce,25,,100,
SU,Q_2,spruce,35,,100,
SU,Q_2,spruce,35,,100,
SU,Q_2,spruce,35,,100,
SU,Q_2,spruce,30,,100,
SU,Q_2,spruce,30,,100,
SU,Q_2,spruce,30,,100,
SU,Q_2,spruce,35,,100,
SU,Q_2,spruce,35,,100,
SU,Q_2,spruce,35,,100,
SU,Q_2,spruce,25,,100,
SU,Q_2,spruce,20,,100,
SU,Q_2,spruce,20,,100,
SU,Q_2,spruce,20,,100,
SU,Q_2,spruce,30,,100,
SU,Q_2,spruce,40,,100,
SU,Q_2,spruce,35,,100,
SU,Q_2,willow,4,100,,
SU,Q_2,willow,5,50,50,
SU,Q_2,willow,5,50,50,
SU,Q_2,willow,5,50,50,
SU,Q_2,willow,19,,,100
SU,Q_2,willow,14,,100,
SU,Q_2,willow,7,,100,
SU,Q_2,willow,31,,,100
SU,Q_2,willow,13,,10,90
SU,Q_2,willow,11,,100,
SU,Q_2,willow,5,100,,
SU,Q_2,willow,15,,,100
SU,Q_2,willow,14,50,50,
SU,Q_2,willow,15,50,50,
SU,Q_2,willow,16,,20,80
SU,Q_2,willow,10,,100,
SU,Q_2,spruce,8,,100,
SU,Q_2,spruce,8,,100,
SU,Q_2,spruce,6,,100,
SU,Q_2,spruce,6,,100,
SU,Q_2,spruce,5,,100,
SU,Q_2,spruce,5,,100,
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,5,,,100
SU,Q_2,spruce,5,,,100
SU,Q_2,spruce,5,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,8,,,100
SU,Q_2,spruce,8,,,100
